date,gold,silver,gold_valid,silver_valid,both_valid,gold_silver_ratio
2009-11-13,1104.0,17.323,True,True,True,63.73030075622005
2009-11-16,1130.0,17.74,True,True,True,63.697857948139806
2009-11-17,1134.75,18.1,True,True,True,62.693370165745854
2009-11-18,1149.0,18.74,True,True,True,61.31270010672359
2009-11-19,1135.5,18.2,True,True,True,62.39010989010989
2009-11-20,1140.0,18.18,True,True,True,62.70627062706271
2009-11-23,1169.5,18.76,True,True,True,62.34008528784648
2009-11-24,1163.25,18.57,True,True,True,62.64135702746365
2009-11-25,1179.75,18.63,True,True,True,63.32528180354268
2009-11-26,1182.75,18.49,True,True,True,63.96700919415901
2009-11-27,1166.5,17.98,True,True,True,64.87764182424917
2009-11-30,1175.75,18.14,True,True,True,64.81532524807056
2009-12-01,1192.5,18.72,True,True,True,63.70192307692308
2009-12-02,1212.5,19.18,True,True,True,63.21689259645464
2009-12-03,1208.75,19.11,True,True,True,63.25222396650968
2009-12-04,1190.25,18.83,True,True,True,63.210302708443976
2009-12-07,1142.5,18.04,True,True,True,63.33148558758315
2009-12-08,1146.75,18.11,True,True,True,63.32136940916621
2009-12-09,1141.0,17.77,True,True,True,64.20934158694429
2009-12-10,1128.5,17.39,True,True,True,64.8936170212766
2009-12-11,1124.0,17.51,True,True,True,64.19189034837235
2009-12-14,1123.75,17.19,True,True,True,65.37230948225712
2009-12-15,1122.0,17.18,True,True,True,65.30849825378347
2009-12-16,1137.5,17.6,True,True,True,64.63068181818181
2009-12-17,1117.0,17.4,True,True,True,64.19540229885058
2009-12-18,1104.5,17.31,True,True,True,63.80704794916234
2009-12-21,1105.5,17.27,True,True,True,64.01273885350318
2009-12-22,1084.0,16.95,True,True,True,63.95280235988201
2009-12-23,1085.25,16.92,True,True,True,64.14007092198581
2009-12-24,,17.32,False,True,False,
2009-12-29,1106.0,17.42,True,True,True,63.49024110218139
2009-12-30,1087.5,16.92,True,True,True,64.27304964539006
2009-12-31,,16.99,False,True,False,
2010-01-04,1121.5,17.17,True,True,True,65.31741409435061
2010-01-05,1123.25,17.57,True,True,True,63.92999430848036
2010-01-06,1130.0,17.89,True,True,True,63.163778647288986
2010-01-07,1130.25,18.09,True,True,True,62.47927031509121
2010-01-08,1126.75,18.12,True,True,True,62.1826710816777
2010-01-11,1153.0,18.84,True,True,True,61.1995753715499
2010-01-12,1151.25,18.41,True,True,True,62.533948940793046
2010-01-13,1127.25,18.35,True,True,True,61.43051771117166
2010-01-14,1138.25,18.58,True,True,True,61.26210979547901
2010-01-15,1128.0,18.52,True,True,True,60.90712742980562
2010-01-18,1134.5,18.66,True,True,True,60.79849946409432
2010-01-19,1133.0,18.5,True,True,True,61.24324324324324
2010-01-20,1120.25,18.48,True,True,True,60.61958874458875
2010-01-21,1108.25,17.68,True,True,True,62.68382352941177
2010-01-22,1084.0,17.28,True,True,True,62.731481481481474
2010-01-25,1095.25,17.16,True,True,True,63.82575757575758
2010-01-26,1093.25,16.79,True,True,True,65.11316259678381
2010-01-27,1094.75,16.74,True,True,True,65.39725209080048
2010-01-28,1088.0,16.62,True,True,True,65.4632972322503
2010-01-29,1078.5,16.29,True,True,True,66.20626151012891
2010-02-01,1086.5,16.23,True,True,True,66.94393099199014
2010-02-02,1111.0,16.78,True,True,True,66.20977353992848
2010-02-03,1115.25,16.79,True,True,True,66.42346634901727
2010-02-04,1083.25,16.13,True,True,True,67.15747055176689
2010-02-05,1058.0,15.17,True,True,True,69.74291364535267
2010-02-08,1064.0,15.14,True,True,True,70.27741083223249
2010-02-09,1071.25,15.2,True,True,True,70.47697368421053
2010-02-10,1069.5,15.6,True,True,True,68.5576923076923
2010-02-11,1076.25,15.37,True,True,True,70.0227716330514
2010-02-12,1082.0,15.33,True,True,True,70.58056099151989
2010-02-15,1098.25,15.57,True,True,True,70.53628773281952
2010-02-16,1115.25,15.82,True,True,True,70.49620733249051
2010-02-17,1119.0,16.21,True,True,True,69.0314620604565
2010-02-18,1118.0,15.83,True,True,True,70.6253948199621
2010-02-19,1112.75,15.95,True,True,True,69.76489028213166
2010-02-22,1115.25,16.44,True,True,True,67.83759124087591
2010-02-23,1107.0,16.1,True,True,True,68.75776397515527
2010-02-24,1103.0,15.76,True,True,True,69.98730964467005
2010-02-25,1094.5,15.92,True,True,True,68.75
2010-02-26,1108.25,16.12,True,True,True,68.75
2010-03-01,1114.0,16.5,True,True,True,67.51515151515152
2010-03-02,1126.5,16.57,True,True,True,67.9843089921545
2010-03-03,1136.5,17.17,True,True,True,66.19103086779265
2010-03-04,1134.5,17.34,True,True,True,65.42675893886967
2010-03-05,1135.0,17.25,True,True,True,65.79710144927536
2010-03-08,1125.75,17.33,True,True,True,64.9596076168494
2010-03-09,1115.75,17.05,True,True,True,65.43988269794721
2010-03-10,1120.5,17.47,True,True,True,64.13852318259875
2010-03-11,1104.0,16.91,True,True,True,65.28681253696038
2010-03-12,1106.25,17.31,True,True,True,63.908145580589256
2010-03-15,1104.25,17.02,True,True,True,64.87955346650999
2010-03-16,1124.75,17.24,True,True,True,65.2407192575406
2010-03-17,1121.75,17.54,True,True,True,63.953819840364886
2010-03-18,1122.75,17.49,True,True,True,64.19382504288166
2010-03-19,1105.5,17.31,True,True,True,63.86481802426344
2010-03-22,1097.25,16.78,True,True,True,65.39034564958283
2010-03-23,1101.5,16.78,True,True,True,65.64362336114422
2010-03-24,1090.75,16.68,True,True,True,65.39268585131894
2010-03-25,1093.0,16.79,True,True,True,65.09827278141752
2010-03-26,1096.5,16.85,True,True,True,65.07418397626112
2010-03-29,1107.5,17.15,True,True,True,64.57725947521867
2010-03-30,1107.0,17.41,True,True,True,63.58414704192992
2010-03-31,1115.5,17.5,True,True,True,63.74285714285714
2010-04-01,1123.5,17.69,True,True,True,63.51045788581119
2010-04-06,1132.75,17.92,True,True,True,63.21149553571428
2010-04-07,1142.0,17.97,True,True,True,63.550361713967725
2010-04-08,1148.0,17.98,True,True,True,63.84872080088988
2010-04-09,1152.5,18.34,True,True,True,62.840785169029445
2010-04-12,1158.75,18.49,True,True,True,62.669010275824775
2010-04-13,1148.25,18.16,True,True,True,63.22962555066079
2010-04-14,1153.75,18.39,True,True,True,62.7379010331702
2010-04-15,1154.5,18.27,True,True,True,63.19102353585112
2010-04-16,1151.5,18.35,True,True,True,62.75204359673024
2010-04-19,1136.25,17.5,True,True,True,64.92857142857143
2010-04-20,1144.75,18.0,True,True,True,63.59722222222222
2010-04-21,1143.0,17.82,True,True,True,64.14141414141415
2010-04-22,1133.75,17.98,True,True,True,63.05617352614016
2010-04-23,1139.5,17.89,True,True,True,63.69480156512018
2010-04-26,1154.5,18.35,True,True,True,62.91553133514986
2010-04-27,1149.5,18.16,True,True,True,63.29845814977973
2010-04-28,1161.0,17.96,True,True,True,64.64365256124721
2010-04-29,1166.75,18.15,True,True,True,64.28374655647383
2010-04-30,1179.25,18.62,True,True,True,63.33243823845327
2010-05-04,1185.0,18.71,True,True,True,63.33511491181186
2010-05-05,1165.0,17.63,True,True,True,66.0805445263755
2010-05-06,1185.25,17.69,True,True,True,67.00113058224986
2010-05-07,1202.25,17.7,True,True,True,67.92372881355932
2010-05-10,1196.5,18.46,True,True,True,64.81581798483207
2010-05-11,1222.5,18.42,True,True,True,66.36807817589576
2010-05-12,1237.5,19.59,True,True,True,63.16998468606432
2010-05-13,1237.5,19.43,True,True,True,63.69016984045291
2010-05-14,1236.5,19.64,True,True,True,62.95824847250509
2010-05-17,1236.0,19.11,True,True,True,64.67817896389325
2010-05-18,1216.75,18.82,True,True,True,64.6519659936238
2010-05-19,1195.0,18.53,True,True,True,64.49001618996222
2010-05-20,1192.0,17.93,True,True,True,66.48075850529838
2010-05-21,1179.75,17.72,True,True,True,66.5773137697517
2010-05-24,1187.0,17.78,True,True,True,66.76040494938132
2010-05-25,1198.25,17.63,True,True,True,67.96653431650596
2010-05-26,1212.0,18.27,True,True,True,66.33825944170772
2010-05-27,1211.0,18.36,True,True,True,65.95860566448802
2010-05-28,1207.5,18.53,True,True,True,65.16459794927145
2010-06-01,1227.75,18.3,True,True,True,67.09016393442623
2010-06-02,1215.0,18.43,True,True,True,65.92512208355942
2010-06-03,1215.0,18.27,True,True,True,66.50246305418719
2010-06-04,1203.5,17.76,True,True,True,67.76463963963964
2010-06-07,1215.0,17.36,True,True,True,69.98847926267281
2010-06-08,1246.0,18.34,True,True,True,67.93893129770993
2010-06-09,1233.5,18.27,True,True,True,67.51505199781062
2010-06-10,1217.5,17.98,True,True,True,67.71412680756396
2010-06-11,1220.0,18.31,True,True,True,66.63025669033316
2010-06-14,1223.75,18.43,True,True,True,66.39989148128052
2010-06-15,1225.0,18.42,True,True,True,66.50380021715526
2010-06-16,1234.5,18.51,True,True,True,66.6936790923825
2010-06-17,1245.0,18.5,True,True,True,67.29729729729729
2010-06-18,1256.0,18.77,True,True,True,66.91529035695258
2010-06-21,1254.5,19.37,True,True,True,64.76510067114094
2010-06-22,1236.0,18.625,True,True,True,66.36241610738254
2010-06-23,1226.5,18.91,True,True,True,64.85986250661026
2010-06-24,1236.25,18.38,True,True,True,67.26060935799782
2010-06-25,1254.0,18.65,True,True,True,67.23860589812332
2010-06-28,1261.0,19.11,True,True,True,65.98639455782313
2010-06-29,1234.5,18.57,True,True,True,66.47819063004846
2010-06-30,1244.0,18.74,True,True,True,66.38207043756671
2010-07-01,1234.0,18.65,True,True,True,66.1662198391421
2010-07-02,1201.5,17.98,True,True,True,66.82424916573972
2010-07-05,1208.0,17.85,True,True,True,67.6750700280112
2010-07-06,1195.0,17.85,True,True,True,66.94677871148458
2010-07-07,1193.25,17.65,True,True,True,67.60623229461757
2010-07-08,1193.5,18.0,True,True,True,66.30555555555556
2010-07-09,1208.75,17.87,True,True,True,67.64129826524902
2010-07-12,1205.5,18.06,True,True,True,66.74972314507198
2010-07-13,1216.0,18.0,True,True,True,67.55555555555556
2010-07-14,1207.0,18.29,True,True,True,65.99234554401312
2010-07-15,1208.0,18.42,True,True,True,65.58089033659066
2010-07-16,1189.25,18.25,True,True,True,65.16438356164383
2010-07-19,1181.0,17.78,True,True,True,66.42294713160854
2010-07-20,1183.0,17.55,True,True,True,67.4074074074074
2010-07-21,1191.5,17.88,True,True,True,66.63870246085011
2010-07-22,1199.5,17.82,True,True,True,67.31200897867565
2010-07-23,1190.5,18.17,True,True,True,65.5200880572372
2010-07-26,1183.5,18.01,True,True,True,65.71349250416435
2010-07-27,1168.0,18.16,True,True,True,64.31718061674009
2010-07-28,1157.0,17.63,True,True,True,65.62677254679524
2010-07-29,1162.5,17.6,True,True,True,66.05113636363636
2010-07-30,1169.0,17.66,True,True,True,66.19479048697622
2010-08-02,1188.5,18.11,True,True,True,65.62672556598565
2010-08-03,1187.5,18.42,True,True,True,64.46796959826275
2010-08-04,1199.5,18.5,True,True,True,64.83783783783784
2010-08-05,1192.5,18.35,True,True,True,64.98637602179836
2010-08-06,1207.75,18.3,True,True,True,65.99726775956285
2010-08-09,1203.0,18.48,True,True,True,65.09740259740259
2010-08-10,1192.5,18.09,True,True,True,65.92039800995025
2010-08-11,1205.5,18.12,True,True,True,66.52869757174392
2010-08-12,1213.0,17.92,True,True,True,67.68973214285714
2010-08-13,1214.25,18.06,True,True,True,67.234219269103
2010-08-16,1223.5,18.2,True,True,True,67.22527472527473
2010-08-17,1226.0,18.54,True,True,True,66.12729234088458
2010-08-18,1218.0,18.36,True,True,True,66.33986928104575
2010-08-19,1233.5,18.45,True,True,True,66.85636856368563
2010-08-20,1223.5,18.14,True,True,True,67.4476295479603
2010-08-23,1226.0,17.94,True,True,True,68.33890746934225
2010-08-24,1222.0,17.88,True,True,True,68.34451901565996
2010-08-25,1237.5,18.63,True,True,True,66.42512077294687
2010-08-26,1237.0,19.11,True,True,True,64.73050758765045
2010-08-27,1235.0,19.03,True,True,True,64.8975302154493
2010-08-31,1246.0,18.87,True,True,True,66.03073661897191
2010-09-01,1246.5,19.47,True,True,True,64.0215716486903
2010-09-02,1248.5,19.45,True,True,True,64.19023136246787
2010-09-03,1240.5,19.66,True,True,True,63.09766022380468
2010-09-06,1249.0,19.86,True,True,True,62.89023162134945
2010-09-07,1256.75,19.65,True,True,True,63.956743002544535
2010-09-08,1255.0,20.02,True,True,True,62.68731268731269
2010-09-09,1255.0,19.97,True,True,True,62.844266399599405
2010-09-10,1246.5,19.9,True,True,True,62.63819095477388
2010-09-13,1243.75,19.93,True,True,True,62.405920722528855
2010-09-14,1265.5,20.31,True,True,True,62.30920728705072
2010-09-15,1267.0,20.44,True,True,True,61.98630136986301
2010-09-16,1272.5,20.76,True,True,True,61.29576107899807
2010-09-17,1274.0,20.85,True,True,True,61.1031175059952
2010-09-20,1279.25,20.91,True,True,True,61.17886178861789
2010-09-21,1275.0,20.76,True,True,True,61.41618497109826
2010-09-22,1293.5,21.08,True,True,True,61.36148007590133
2010-09-23,1290.75,21.08,True,True,True,61.23102466793169
2010-09-24,1297.0,21.35,True,True,True,60.74941451990632
2010-09-27,1297.0,21.54,True,True,True,60.21355617455896
2010-09-28,1294.0,21.165,True,True,True,61.13867233640445
2010-09-29,1307.5,21.87,True,True,True,59.785093735711015
2010-09-30,1307.0,22.07,True,True,True,59.22066153149071
2010-10-01,1316.25,21.95,True,True,True,59.96583143507973
2010-10-04,1313.5,22.03,True,True,True,59.623241034952336
2010-10-05,1330.5,22.24,True,True,True,59.82464028776979
2010-10-06,1346.5,22.92,True,True,True,58.7478184991274
2010-10-07,1345.0,23.38,True,True,True,57.52780153977759
2010-10-08,1341.5,22.37,True,True,True,59.96870809119356
2010-10-11,1351.5,23.31,True,True,True,57.97940797940798
2010-10-12,1348.5,23.03,True,True,True,58.55405992184107
2010-10-13,1365.5,23.53,True,True,True,58.032299192520185
2010-10-14,1373.25,24.49,True,True,True,56.073907717435695
2010-10-15,1367.5,24.42,True,True,True,55.99918099918099
2010-10-18,1367.25,24.02,True,True,True,56.92131557035803
2010-10-19,1339.0,24.26,True,True,True,55.19373454245672
2010-10-20,1339.0,23.71,True,True,True,56.47406157739351
2010-10-21,1343.5,23.9,True,True,True,56.21338912133891
2010-10-22,1322.5,23.05,True,True,True,57.37527114967462
2010-10-25,1337.5,23.71,True,True,True,56.41079713201181
2010-10-26,1329.5,23.48,True,True,True,56.62265758091993
2010-10-27,1324.5,23.77,True,True,True,55.72149768615903
2010-10-28,1333.5,23.73,True,True,True,56.19469026548673
2010-10-29,1346.75,23.96,True,True,True,56.20826377295492
2010-11-01,1354.5,24.91,True,True,True,54.37575270975512
2010-11-02,1351.0,24.73,True,True,True,54.63000404367165
2010-11-03,1345.5,25.0,True,True,True,53.82
2010-11-04,1381.0,25.38,True,True,True,54.412923561859735
2010-11-05,1395.5,26.14,True,True,True,53.38561591430757
2010-11-08,1388.5,26.72,True,True,True,51.96482035928144
2010-11-09,1421.0,28.55,True,True,True,49.7723292469352
2010-11-10,1390.5,27.53,True,True,True,50.50853614239012
2010-11-11,1398.5,27.75,True,True,True,50.3963963963964
2010-11-12,1388.5,26.79,True,True,True,51.82904068682344
2010-11-15,1368.5,26.01,True,True,True,52.61437908496732
2010-11-16,1349.0,25.48,True,True,True,52.94348508634223
2010-11-17,1337.5,25.2,True,True,True,53.07539682539683
2010-11-18,1350.25,26.57,True,True,True,50.818592397440725
2010-11-19,1342.5,27.07,True,True,True,49.59364610269671
2010-11-22,1356.5,27.42,True,True,True,49.47118891320204
2010-11-23,1377.5,27.31,True,True,True,50.43939948736727
2010-11-24,1372.5,27.41,True,True,True,50.07296607077709
2010-11-25,1373.25,27.44,True,True,True,50.045553935860056
2010-11-26,1355.0,26.62,True,True,True,50.90157776108189
2010-11-29,1357.0,26.74,True,True,True,50.747943156320126
2010-11-30,1383.5,27.13,True,True,True,50.995208256542575
2010-12-01,1385.5,28.74,True,True,True,48.2080723729993
2010-12-02,1389.0,28.5,True,True,True,48.73684210526316
2010-12-03,1403.5,28.74,True,True,True,48.834377174669456
2010-12-06,1415.25,29.6,True,True,True,47.8125
2010-12-07,1420.0,30.5,True,True,True,46.55737704918032
2010-12-08,1385.5,29.02,True,True,True,47.74293590627154
2010-12-09,1391.25,28.41,True,True,True,48.97043294614572
2010-12-10,1375.25,28.79,True,True,True,47.76832233414381
2010-12-13,1399.0,29.33,True,True,True,47.69860211387658
2010-12-14,1394.5,29.88,True,True,True,46.67001338688086
2010-12-15,1388.75,29.06,True,True,True,47.7890571231934
2010-12-16,1363.0,29.15,True,True,True,46.7581475128645
2010-12-17,1368.5,28.78,True,True,True,47.55038220986796
2010-12-20,1380.0,29.21,True,True,True,47.24409448818898
2010-12-21,1383.0,29.25,True,True,True,47.282051282051285
2010-12-22,1387.0,29.35,True,True,True,47.2572402044293
2010-12-23,1373.5,29.18,True,True,True,47.06991089787526
2010-12-24,,29.07,False,True,False,
2010-12-29,1412.5,30.44,True,True,True,46.40275952693824
2010-12-30,1405.5,30.7,True,True,True,45.78175895765472
2010-12-31,,30.63,False,True,False,
2011-01-04,1388.5,30.67,True,True,True,45.27225301597653
2011-01-05,1368.0,29.21,True,True,True,46.8332762752482
2011-01-06,1368.5,29.08,True,True,True,47.059834938101794
2011-01-07,1367.0,28.39,True,True,True,48.15075730891159
2011-01-10,1368.25,28.79,True,True,True,47.52518235498437
2011-01-11,1374.0,29.54,True,True,True,46.51320243737305
2011-01-12,1378.75,29.6,True,True,True,46.57939189189189
2011-01-13,1381.5,29.22,True,True,True,47.27926078028747
2011-01-14,1367.0,28.52,True,True,True,47.9312762973352
2011-01-17,1360.5,28.19,True,True,True,48.261794962752745
2011-01-18,1369.5,28.79,True,True,True,47.5686002084057
2011-01-19,1372.0,29.32,True,True,True,46.79399727148704
2011-01-20,1345.5,28.41,True,True,True,47.36008447729672
2011-01-21,1343.5,27.14,True,True,True,49.50257921886514
2011-01-24,1343.0,27.56,True,True,True,48.730043541364296
2011-01-25,1324.0,26.7,True,True,True,49.58801498127341
2011-01-26,1328.0,27.1,True,True,True,49.003690036900366
2011-01-27,1334.5,27.39,True,True,True,48.72216137276378
2011-01-28,1319.0,26.68,True,True,True,49.43778110944528
2011-01-31,1327.0,27.75,True,True,True,47.81981981981982
2011-02-01,1331.5,28.32,True,True,True,47.01624293785311
2011-02-02,1337.0,28.27,True,True,True,47.29395118500177
2011-02-03,1328.0,28.3,True,True,True,46.92579505300353
2011-02-04,1355.0,28.91,True,True,True,46.86959529574542
2011-02-07,1347.5,29.21,True,True,True,46.13146182814105
2011-02-08,1363.5,29.42,True,True,True,46.34602311352821
2011-02-09,1365.0,30.22,True,True,True,45.16876240900066
2011-02-10,1353.25,29.8,True,True,True,45.41107382550336
2011-02-11,1364.0,30.0,True,True,True,45.46666666666667
2011-02-14,1365.0,30.16,True,True,True,45.25862068965517
2011-02-15,1372.75,30.72,True,True,True,44.685872395833336
2011-02-16,1371.25,30.77,True,True,True,44.56451088722782
