image_name,min_component_area,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio
cju7b5afm1nfw0801xqm8bf8q.jpg,50,0.6627838104639684,0.4956444706924553,0.5361763296597988,0.867666063582321,0.0955352783203125,0.0590362548828125
cju7b5afm1nfw0801xqm8bf8q.jpg,100,0.6627838104639684,0.4956444706924553,0.5361763296597988,0.867666063582321,0.0955352783203125,0.0590362548828125
cju7b5afm1nfw0801xqm8bf8q.jpg,200,0.6627838104639684,0.4956444706924553,0.5361763296597988,0.867666063582321,0.0955352783203125,0.0590362548828125
cju7b5afm1nfw0801xqm8bf8q.jpg,500,0.6627838104639684,0.4956444706924553,0.5361763296597988,0.867666063582321,0.0955352783203125,0.0590362548828125
cju2uwz9f5yf1085506cfamfx.jpg,0,0.853090948913103,0.7438174353098443,0.8135770234986945,0.8966390423572744,0.292205810546875,0.26513671875
cju2uwz9f5yf1085506cfamfx.jpg,50,0.8529178190979544,0.7435542398777693,0.8135938561203699,0.8962361878453039,0.2920684814453125,0.26513671875
cju2uwz9f5yf1085506cfamfx.jpg,100,0.8529178190979544,0.7435542398777693,0.8135938561203699,0.8962361878453039,0.2920684814453125,0.26513671875
cju2uwz9f5yf1085506cfamfx.jpg,200,0.8529178190979544,0.7435542398777693,0.8135938561203699,0.8962361878453039,0.2920684814453125,0.26513671875
cju2uwz9f5yf1085506cfamfx.jpg,500,0.8529178190979544,0.7435542398777693,0.8135938561203699,0.8962361878453039,0.2920684814453125,0.26513671875
cju43kj2pm34f0850l28ahpni.jpg,0,0.09793842922677279,0.05149067240076713,0.05149067240076713,1.0,0.2625579833984375,0.013519287109375
cju43kj2pm34f0850l28ahpni.jpg,50,0.09795467108899945,0.05149965124389677,0.05149965124389677,1.0,0.26251220703125,0.013519287109375
cju43kj2pm34f0850l28ahpni.jpg,100,0.09795467108899945,0.05149965124389677,0.05149965124389677,1.0,0.26251220703125,0.013519287109375
cju43kj2pm34f0850l28ahpni.jpg,200,0.09795467108899945,0.05149965124389677,0.05149965124389677,1.0,0.26251220703125,0.013519287109375
cju43kj2pm34f0850l28ahpni.jpg,500,0.09795467108899945,0.05149965124389677,0.05149965124389677,1.0,0.26251220703125,0.013519287109375
cju5wj0faly5008187n6530af.jpg,0,0.8240165631469979,0.7007042253521126,0.9983277591973244,0.7015276145710928,0.063873291015625,0.0908966064453125
cju5wj0faly5008187n6530af.jpg,50,0.8240165631469979,0.7007042253521126,0.9983277591973244,0.7015276145710928,0.063873291015625,0.0908966064453125
cju5wj0faly5008187n6530af.jpg,100,0.8240165631469979,0.7007042253521126,0.9983277591973244,0.7015276145710928,0.063873291015625,0.0908966064453125
cju5wj0faly5008187n6530af.jpg,200,0.8240165631469979,0.7007042253521126,0.9983277591973244,0.7015276145710928,0.063873291015625,0.0908966064453125
cju5wj0faly5008187n6530af.jpg,500,0.8240165631469979,0.7007042253521126,0.9983277591973244,0.7015276145710928,0.063873291015625,0.0908966064453125
cju5vxuc5loxw0818u8xgf45p.jpg,0,0.8513811825070103,0.7412216912528569,0.742533041939848,0.9976230425055929,0.1466217041015625,0.109130859375
cju5vxuc5loxw0818u8xgf45p.jpg,50,0.8513811825070103,0.7412216912528569,0.742533041939848,0.9976230425055929,0.1466217041015625,0.109130859375
cju5vxuc5loxw0818u8xgf45p.jpg,100,0.8513811825070103,0.7412216912528569,0.742533041939848,0.9976230425055929,0.1466217041015625,0.109130859375
cju5vxuc5loxw0818u8xgf45p.jpg,200,0.8580877931449188,0.75144813059505,0.7527959485123443,0.9976230425055929,0.144622802734375,0.109130859375
cju5vxuc5loxw0818u8xgf45p.jpg,500,0.8580877931449188,0.75144813059505,0.7527959485123443,0.9976230425055929,0.144622802734375,0.109130859375
cju2htabevq9108015qjei0x7.jpg,0,0.5649047270062294,0.3936356962752545,0.9473805500076816,0.40243424916791753,0.198638916015625,0.467620849609375
cju2htabevq9108015qjei0x7.jpg,50,0.563885132812321,0.3926462608917685,0.9472549472549473,0.40142269790511,0.1981658935546875,0.467620849609375
cju2htabevq9108015qjei0x7.jpg,100,0.563885132812321,0.3926462608917685,0.9472549472549473,0.40142269790511,0.1981658935546875,0.467620849609375
