image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju8clorgsuwn08714toqb7v6.jpg,0.8360612109115103,0.7183034183148508,0.948520531400966,0.7474423031168214,0.10107421875,0.128265380859375,-0.027191162109375,mixed_or_reasonable
cju33231uy4gi0993qc7b1jch.jpg,0.436180904522613,0.2789203084832904,0.2989804353816478,0.8060921248142645,0.1661224365234375,0.061614990234375,0.1045074462890625,over_segmentation
cjyztzaqtrv430848l8xgcerw.jpg,0.6414436128377521,0.4721508940660162,0.5489036039947894,0.7715135794934391,0.2811279296875,0.20001220703125,0.08111572265625,mixed_or_reasonable
cju7bduyq1rjf08719giru9ho.jpg,0.4899371513311207,0.3244481855592966,0.3426680495875932,0.8591950464396285,0.3089447021484375,0.1232147216796875,0.18572998046875,over_segmentation
cju2nsmwjlzyl0993jl80chvz.jpg,0.3601047577477084,0.219590098482832,0.2197216858645715,0.99728014505893,0.2291717529296875,0.0504913330078125,0.178680419921875,over_segmentation
cju84dsvaklpx098750hp83x4.jpg,0.3237997300597725,0.1931748466257668,0.8986799857295754,0.1974756977108811,0.085540771484375,0.3892822265625,-0.303741455078125,under_segmentation
cju7etr3y2p4t0801cdzjj8ab.jpg,0.7399862142911848,0.587284220763433,0.6408861767046962,0.8753397354593223,0.115020751953125,0.0842132568359375,0.0308074951171875,mixed_or_reasonable
cju0s690hkp960855tjuaqvv0.jpg,0.319573317746767,0.1901739130434782,0.1956696788046882,0.8713147410358566,0.1705474853515625,0.038299560546875,0.1322479248046875,over_segmentation
cju892fesoq2g0801n0e0jyia.jpg,0.8626924654214666,0.7585393037435259,0.93359154361333,0.8018018018018018,0.1891021728515625,0.220184326171875,-0.0310821533203125,mixed_or_reasonable
cju84hibuktj80871u519o71q.jpg,0.6189037548554165,0.448125,0.448125,1.0,0.146484375,0.065643310546875,0.080841064453125,over_segmentation
cju2z6ez69g4u0801qwt088lw.jpg,0.6728775023567903,0.5070198896874478,0.7762779092828354,0.5937851724981649,0.2385101318359375,0.3118133544921875,-0.07330322265625,under_segmentation
cju5x7iskmad90818frchyfwd.jpg,0.4241371825482961,0.2691460055096418,0.3109484404837683,0.6668941979522184,0.383544921875,0.1788330078125,0.2047119140625,mixed_or_reasonable
cju41z76wlgbz0801qdetlvby.jpg,0.8654888435278384,0.7628738056830873,0.858659217877095,0.8724279835390947,0.1092529296875,0.1075286865234375,0.0017242431640625,mixed_or_reasonable
cju2t16vuucaq0835xcpsivn2.jpg,0.5716905635211738,0.4002567993463289,0.4579938560170963,0.7604790419161677,0.1142425537109375,0.0688018798828125,0.045440673828125,over_segmentation
cju3xwpgviwlx0871rwm15q7v.jpg,0.7845653661875428,0.645501900605378,0.6649746192893401,0.9566033799290632,0.1052093505859375,0.0731353759765625,0.032073974609375,mixed_or_reasonable
cjyzufihqquiw0a46jatrbwln.jpg,0.6515830194441616,0.4832207164697444,0.9955669622025198,0.4842626919875917,0.196197509765625,0.403350830078125,-0.2071533203125,under_segmentation
cju7bmi1v1pnj0987pa52jjok.jpg,0.7941787941787942,0.6586206896551724,0.6727411944869831,0.9691153761305978,0.19927978515625,0.138336181640625,0.060943603515625,mixed_or_reasonable
cju772304yw5t0818vbw8kkjf.jpg,0.7825510474675152,0.6427793509039424,0.8412200684150513,0.7315319781854239,0.05352783203125,0.061553955078125,-0.008026123046875,mixed_or_reasonable
cju7d7aut2a2p0818z4uxc6cd.jpg,0.2661164398840062,0.1534799948539817,0.153677701919361,0.9916874480465504,0.1184539794921875,0.0183563232421875,0.10009765625,over_segmentation
cju2rlqdnoz9k0993cpjae3x0.jpg,0.842059620596206,0.72720464332522,0.7319095477386934,0.991237771161208,0.242919921875,0.1793670654296875,0.0635528564453125,mixed_or_reasonable
cju5uxjnol2r509871qv2yeia.jpg,0.5257423045491691,0.3566149297856615,0.3699089602299952,0.9084490468345492,0.1592254638671875,0.0648345947265625,0.094390869140625,over_segmentation
